chr1	29554	1
chr1	29555	1
chr1	29556	1
chr1	29557	1
chr1	29558	1
chr1	29559	1
chr1	29560	1
chr1	29561	1
chr1	29562	1
chr1	29563	1
chr1	29564	1
chr1	29565	1
chr1	29566	1
chr1	29567	1
chr1	29568	1
chr1	29569	1
chr1	29570	1
chr1	29571	1
chr1	29572	1
chr1	29573	1
chr1	29574	1
chr1	29575	1
chr1	29576	1
chr1	29577	1
chr1	29578	1
chr1	29579	1
chr1	29580	1
chr1	29581	1
chr1	29582	1
chr1	29583	1
chr1	29584	1
chr1	29585	1
chr1	29586	1
chr1	29587	1
chr1	29588	1
chr1	29589	2
chr1	29590	2
chr1	29591	2
chr1	29592	2
chr1	29593	2
chr1	29594	2
chr1	29595	2
chr1	29596	2
chr1	29597	2
chr1	29598	2
chr1	29599	2
chr1	29600	2
chr1	29601	2
chr1	29602	2
chr1	29603	2
chr1	29604	2
chr1	29605	2
chr1	29606	2
chr1	29607	2
chr1	29608	2
chr1	29609	2
chr1	29610	2
chr1	29611	2
chr1	29612	2
chr1	29613	2
chr1	29614	2
chr1	29615	2
chr1	29616	2
chr1	29617	2
chr1	29618	2
chr1	29619	2
chr1	29620	2
chr1	29621	2
chr1	29622	2
chr1	29623	2
chr1	29624	2
chr1	29625	3
chr1	29626	3
chr1	29627	3
chr1	29628	3
chr1	29629	3
chr1	29630	3
chr1	29631	3
chr1	29632	3
chr1	29633	3
chr1	29634	3
chr1	29635	3
chr1	29636	3
chr1	29637	3
chr1	29638	3
chr1	29639	3
chr1	29640	3
chr1	29641	3
chr1	29642	3
chr1	29643	3
chr1	29644	3
chr1	29645	3
chr1	29646	3
chr1	29647	3
chr1	29648	3
chr1	29649	3
chr1	29650	2
chr1	29651	2
chr1	29652	2
chr1	29653	2
chr1	29654	2
chr1	29655	2
chr1	29656	2
chr1	29657	2
chr1	29658	2
chr1	29659	2
chr1	29660	2
chr1	29661	2
chr1	29662	2
chr1	29663	2
chr1	29664	2
chr1	29665	2
chr1	29666	2
chr1	29667	2
chr1	29668	2
chr1	29669	2
chr1	29670	2
chr1	29671	2
chr1	29672	2
chr1	29673	2
chr1	29674	2
chr1	29675	2
chr1	29676	2
chr1	29677	2
chr1	29678	2
chr1	29679	2
chr1	29680	2
chr1	29681	2
chr1	29682	2
chr1	29683	2
chr1	29684	2
chr1	29685	2
chr1	29686	2
chr1	29687	2
chr1	29688	2
chr1	29689	2
chr1	29690	1
chr1	29691	2
chr1	29692	2
chr1	29693	2
chr1	29694	2
chr1	29695	2
chr1	29696	2
chr1	29697	2
chr1	29698	2
chr1	29699	2
chr1	29700	2
chr1	29701	2
chr1	29702	2
chr1	29703	2
chr1	29704	2
chr1	29705	2
chr1	29706	2
chr1	29707	2
chr1	29708	2
chr1	29709	2
chr1	29710	2
chr1	29711	2
chr1	29712	2
chr1	29713	2
chr1	29714	2
chr1	29715	2
chr1	29716	2
chr1	29717	2
chr1	29718	2
chr1	29719	2
chr1	29720	2
chr1	29721	3
chr1	29722	3
chr1	29723	3
chr1	29724	3
chr1	29725	3
chr1	29726	2
chr1	29727	2
chr1	29728	2
chr1	29729	2
chr1	29730	2
chr1	29731	2
chr1	29732	2
chr1	29733	2
chr1	29734	2
chr1	29735	2
chr1	29736	2
chr1	29737	2
chr1	29738	2
chr1	29739	2
chr1	29740	2
