chr1	11868	11
chr1	11869	11
chr1	11870	11
chr1	11871	11
chr1	11872	11
chr1	11873	11
chr1	11874	12
chr1	11875	12
chr1	11876	12
chr1	11877	11
chr1	11878	11
chr1	11879	11
chr1	11880	12
chr1	11881	12
chr1	11882	12
chr1	11883	12
chr1	11884	11
chr1	11885	11
chr1	11886	11
chr1	11887	11
chr1	11888	11
chr1	11889	11
chr1	11890	11
chr1	11891	10
chr1	11892	10
chr1	11893	10
chr1	11894	10
chr1	11895	10
chr1	11896	10
chr1	11897	10
chr1	11898	10
chr1	11899	10
chr1	11900	10
chr1	11901	11
chr1	11902	11
chr1	11903	11
chr1	11904	13
chr1	11905	13
chr1	11906	13
chr1	11907	11
chr1	11908	11
chr1	11909	11
chr1	11910	11
chr1	11911	11
chr1	11912	10
chr1	11913	10
chr1	11914	10
chr1	11915	10
chr1	11916	10
chr1	11917	10
chr1	11918	10
chr1	11919	9
chr1	11920	9
chr1	11921	9
chr1	11922	9
chr1	11923	9
chr1	11924	9
chr1	11925	8
chr1	11926	7
chr1	11927	7
chr1	11928	7
chr1	11929	7
chr1	11930	7
chr1	11931	7
chr1	11932	7
chr1	11933	7
chr1	11934	7
chr1	11935	7
chr1	11936	7
chr1	11937	7
chr1	11938	7
chr1	11939	7
chr1	11940	7
chr1	11941	7
chr1	11942	7
chr1	11943	7
chr1	11944	8
chr1	11945	8
chr1	11946	8
chr1	11947	8
chr1	11948	8
chr1	11949	8
chr1	11950	8
chr1	11951	8
chr1	11952	9
chr1	11953	9
chr1	11954	8
chr1	11955	8
chr1	11956	8
chr1	11957	8
chr1	11958	8
chr1	11959	8
chr1	11960	8
chr1	11961	8
chr1	11962	8
chr1	11963	8
chr1	11964	8
chr1	11965	8
chr1	11966	8
chr1	11967	8
chr1	11968	8
chr1	11969	8
chr1	11970	8
chr1	11971	8
chr1	11972	8
chr1	11973	8
chr1	11974	8
chr1	11975	7
chr1	11976	6
chr1	11977	6
chr1	11978	7
chr1	11979	7
chr1	11980	7
chr1	11981	6
chr1	11982	6
chr1	11983	6
chr1	11984	6
chr1	11985	6
chr1	11986	6
chr1	11987	6
chr1	11988	6
chr1	11989	6
chr1	11990	6
chr1	11991	7
chr1	11992	7
chr1	11993	7
chr1	11994	7
chr1	11995	7
chr1	11996	7
chr1	11997	7
chr1	11998	7
chr1	11999	7
chr1	12000	7
chr1	12001	7
chr1	12002	6
chr1	12003	6
chr1	12004	7
chr1	12005	5
chr1	12006	5
chr1	12007	5
chr1	12008	5
chr1	12009	5
chr1	12010	5
chr1	12011	5
chr1	12012	5
chr1	12013	5
chr1	12014	5
chr1	12015	6
chr1	12016	6
chr1	12017	6
chr1	12018	6
chr1	12019	6
chr1	12020	6
chr1	12021	6
chr1	12022	6
chr1	12023	6
chr1	12024	6
chr1	12025	6
chr1	12026	7
chr1	12027	7
chr1	12028	7
chr1	12029	7
chr1	12030	7
chr1	12031	8
chr1	12032	8
chr1	12033	8
chr1	12034	8
chr1	12035	8
chr1	12036	8
chr1	12037	8
chr1	12038	8
chr1	12039	8
chr1	12040	8
chr1	12041	8
chr1	12042	8
chr1	12043	8
chr1	12044	9
chr1	12045	8
chr1	12046	8
chr1	12047	8
chr1	12048	8
chr1	12049	9
chr1	12050	9
chr1	12051	9
chr1	12052	9
chr1	12053	8
chr1	12054	8
chr1	12055	8
chr1	12056	8
chr1	12057	9
chr1	12058	9
chr1	12059	9
chr1	12060	9
chr1	12061	9
chr1	12062	9
chr1	12063	9
chr1	12064	9
chr1	12065	9
chr1	12066	9
chr1	12067	9
chr1	12068	9
chr1	12069	9
chr1	12070	9
chr1	12071	10
chr1	12072	10
chr1	12073	10
